   30.3473034       25.1090965    
   30.4512329       25.1662922    
   30.5551624       25.2234783    
   30.6590919       25.2806549    
   30.7630215       25.3378220    
   30.8669510       25.3949795    
   30.9708805       25.4521275    
   31.0748100       25.5092659    
   31.1787395       25.5663948    
   31.2826691       25.6235142    
   31.3865986       25.6806240    
   31.4905281       25.7377243    
   31.5944576       25.7948151    
   31.6983871       25.8518963    
   31.8023167       25.9089680    
   31.9062462       25.9660301    
   32.0101776       26.0230827    
   32.1141090       26.0801258    
   32.2180405       26.1371593    
   32.3219719       26.1941833    
   32.4259033       26.2511978    
   32.5298347       26.3082027    
   32.6337662       26.3651981    
   32.7376976       26.4221840    
   32.8416290       26.4791603    
   32.9455605       26.5361271    
   33.0494919       26.5930843    
   33.1534233       26.6500320    
   33.2573547       26.7069702    
   33.3612862       26.7638988    
   33.4652176       26.8208179    
   33.5691490       26.8777275    
   33.6730804       26.9346275    
   33.7770119       26.9915180    
   33.8809433       27.0483990    
   33.9848747       27.1052704    
   34.0888062       27.1621323    
   34.1927376       27.2189846    
   34.2966690       27.2758274    
   34.4006004       27.3326607    
   34.5045319       27.3894844    
   34.6084633       27.4462986    
   34.7123947       27.5031033    
   34.8163261       27.5598984    
   34.9202576       27.6166840    
   35.0241890       27.6734600    
   35.1281204       27.7302265    
   35.2320518       27.7869835    
   35.3359833       27.8437309    
   35.4399147       27.9004688    
   35.5438461       27.9571972    
   35.6477776       28.0139160    
   35.7517090       28.0706253    
   35.8556404       28.1273251    
   35.9595718       28.1840153    
   36.0635033       28.2406960    
   36.1674347       28.2973671    
   36.2713661       28.3540287    
   36.3752975       28.4106808    
   36.4792290       28.4673233    
   36.5831604       28.5239563    
   36.6870918       28.5805798    
   36.7910233       28.6371937    
   36.8949547       28.6937981    
   36.9988861       28.7503929    
   37.1028175       28.8069782    
   37.2067490       28.8635540    
   37.3106804       28.9201202    
   37.4146118       28.9766769    
   37.5185432       29.0332241    
   37.6224747       29.0897617    
   37.7264061       29.1462898    
   37.8303375       29.2028084    
   37.9342690       29.2593174    
   38.0382004       29.3158169    
   38.1421318       29.3723068    
   38.2460632       29.4287872    
   38.3499947       29.4852581    
   38.4539261       29.5417194    
   38.5578575       29.5981712    
   38.6617889       29.6546135    
   38.7657204       29.7110462    
   38.8696518       29.7674694    
   38.9735832       29.8238831    
   39.0775146       29.8802872    
   39.1814461       29.9366817    
   39.2853775       29.9930668    
   39.3893089       30.0494423    
   39.4932404       30.1058083    
   39.5971718       30.1621647    
   39.7011032       30.2185116    
   39.8050346       30.2748489    
   39.9089661       30.3311768    
   40.0128975       30.3874950    
   40.1168289       30.4438038    
   40.2207603       30.5001030    
   40.3246918       30.5563927    
   40.4286232       30.6126728    
   40.5325546       30.6689434    
   40.6364861       30.7252045    
   40.7404175       30.7814560    
   40.8443489       30.8376980    
   40.9482803       30.8939304    
   41.0522118       30.9501534    
   41.1561432       31.0063667    
   41.2600746       31.0625706    
   41.3640060       31.1187649    
   41.4679375       31.1749496    
   41.5718689       31.2311249    
   41.6758003       31.2872906    
   41.7797318       31.3434467    
   41.8836632       31.3995934    
   41.9875946       31.4557304    
   42.0915260       31.5118580    
   42.1954575       31.5679760    
   42.2993889       31.6240845    
   42.4033203       31.6801834    
   42.5072517       31.7362728    
   42.6111832       31.7923527    
   42.7151146       31.8484230    
   42.8190460       31.9044838    
   42.9229774       31.9605350    
   43.0269089       32.0165749    
   43.1308403       32.0726051    
   43.2347717       32.1286240    
   43.3387032       32.1846313    
   43.4426346       32.2406273    
   43.5465660       32.2966118    
   43.6504974       32.3525848    
   43.7544289       32.4085464    
   43.8583603       32.4644966    
   43.9622917       32.5204353    
   44.0662231       32.5763626    
   44.1701546       32.6322784    
   44.2740860       32.6881828    
   44.3780174       32.7440758    
   44.4819489       32.7999573    
   44.5858803       32.8558273    
   44.6898117       32.9116859    
   44.7937431       32.9675331    
   44.8976746       33.0233688    
   45.0016060       33.0791931    
   45.1055374       33.1350060    
   45.2094688       33.1908073    
   45.3134003       33.2465973    
   45.4173317       33.3023758    
   45.5212631       33.3581429    
   45.6251945       33.4138985    
   45.7291260       33.4696426    
   45.8330574       33.5253754    
   45.9369888       33.5810966    
   46.0409203       33.6368065    
   46.1448517       33.6925049    
   46.2487831       33.7481918    
   46.3527145       33.8038673    
   46.4566460       33.8595314    
   46.5605774       33.9151840    
   46.6645088       33.9708252    
   46.7684402       34.0264549    
   46.8723717       34.0820732    
   46.9763031       34.1376801    
   47.0802345       34.1932755    
   47.1841660       34.2488594    
   47.2880974       34.3044319    
   47.3920288       34.3599930    
   47.4959602       34.4155426    
   47.5998917       34.4710808    
   47.7038231       34.5266075    
   47.8077545       34.5821228    
   47.9116859       34.6376266    
   48.0156174       34.6931190    
   48.1195488       34.7486000    
   48.2234802       34.8040695    
   48.3274117       34.8595276    
   48.4313431       34.9149742    
   48.5352745       34.9704094    
   48.6392059       35.0258331    
   48.7431374       35.0812454    
   48.8470688       35.1366463    
   48.9510002       35.1920357    
   49.0549316       35.2474136    
   49.1588631       35.3027802    
   49.2627945       35.3581352    
   49.3667259       35.4134789    
   49.4706573       35.4688110    
   49.5745888       35.5241318    
   49.6785202       35.5794411    
   49.7824516       35.6347389    
   49.8863831       35.6900253    
   49.9903145       35.7453003    
   50.0942459       35.8005638    
